molecule (Canonical/Isomeric SMILES),bacteria,MIC (µmol mL−1),MIC (µg mL−1),doi,id,type,group,group_name,Unnamed: 9,Molecular weight,MIC,log MIC,S. aureus,E. coli,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,477.5400000000003,8.376261674414705,0.923050236242327,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,491.56700000000035,65.09794188788095,1.8135672582937565,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14c,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,519.6210000000004,15.395836580892599,1.18740329262824,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14d,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,533.6480000000004,7.49557760921056,0.8748051052066128,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14e,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,561.7020000000002,14.242427479339574,1.1535840167611324,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14f,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,589.7560000000001,0.847808246122125,-0.07170236362540612,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,256,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14g,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,617.81,414.36687654780604,2.6173850317095275,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCCCCCCCC)CC3)CC,"E. coli DH52, Escherichia coli DH52",,256,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14h,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,701.9719999999995,364.6869105890266,2.56192017581454,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,2,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14i,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,489.55100000000033,4.0853761916531655,0.611232053631409,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,1,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14j,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,503.5780000000004,1.9857896889856177,0.2979332513348337,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,1,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14k,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,531.6320000000003,1.8810003912480804,0.2743888858836403,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,16,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14l,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,545.6590000000003,29.322342342012117,1.4671986598837774,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14m,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,573.7130000000002,0.8715158973214827,-0.05972468651609063,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,128,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14n,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,601.767,212.70691147902755,2.327781601649025,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14o,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,629.8209999999999,12.702021685526523,1.1038728498529427,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CCCCCCCCCCCCCCCCCC)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,128,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,14p,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,713.9829999999995,179.27597715912017,2.253522098339603,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)CC,"E. coli DH52, Escherichia coli DH52",,2,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,574.0559999999999,3.4839806569393934,0.5420757351393556,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)CC,"E. coli DH52, Escherichia coli DH52",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,574.0559999999999,13.935922627757574,1.144135726467318,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)CC,"E. coli DH52, Escherichia coli DH52",,512,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15c,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,557.601,918.219300180595,2.9629464170227275,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)CC,"E. coli DH52, Escherichia coli DH52",,128,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15d,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,557.601,229.55482504514876,2.3608864256947655,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)CC,"E. coli DH52, Escherichia coli DH52",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15e,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,557.601,57.38870626128719,1.758826434366803,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)CC,"E. coli DH52, Escherichia coli DH52",,1,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15f,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,608.5009999999999,1.6433826731591243,0.21573870372130327,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)CC,"E. coli DH52, Escherichia coli DH52",,16,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15g,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,584.608,27.368766763369646,1.4372552285416524,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6Cl)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,2,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15h,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,586.0669999999999,3.4125791078494445,0.5330827276544614,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(Cl)C6)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15i,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,586.0669999999999,0.8531447769623611,-0.06897726367350095,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=CC6F)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,1,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15j,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,569.612,1.755580991973484,0.24442087000517684,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC=6C=CC=C(F)C6)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,256,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15k,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,569.612,449.4287339452119,2.6526608353170262,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(F)C=C6)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15l,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,569.612,56.178591743151486,1.749570848325083,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(Cl)C=C6Cl)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,0.125,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15m,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,620.5119999999998,0.20144654736733542,-0.6958401716718008,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4CC6=CC=C(C=C6)N(=O)=O)CC3)C7CC7,"E. coli DH52, Escherichia coli DH52",,16,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,15n,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,596.6189999999999,26.817784884490777,1.4284229028156603,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,16a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CCC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,463.51300000000026,69.03797735985826,1.8390880591509526,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CCC4=NC=5C=CC=CC5N4)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,16b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CCC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,475.5240000000003,8.411773117655466,0.9248875503814867,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,1,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,17a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CNC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,464.5010000000002,2.1528478948376852,0.33301334669937177,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CNC4=NC=5C=CC=CC5N4)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,1,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,17b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CNC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,476.5120000000002,2.0985830367335963,0.321926158051549,-,+,
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)CC,"E. coli DH52, Escherichia coli DH52",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,18a,hybrid,COC(=O)C1=CNC2=CC(N3CCN(CC3)C=NC3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,,476.5120000000002,67.15465717547508,1.827076136371455,-,+,
O=C(OC)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C=NC4=NC=5C=CC=CC5N4)CC3)C6CC6,"E. coli DH52, Escherichia coli DH52",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,18b,hybrid,COC(=O)C1=CNC2=CC(N3CCN(CC3)C=NC3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,,488.52300000000025,16.375892230253225,1.2142049715718681,-,+,
[Br-].O=C(NC1=CC=CC2=CC=CN=C21)CN3C=[N+](C=4C=CC=CC43)CC(=O)C=5C=CC(=CC5)C=6C=CC=CC6,E. coli Escherichia coli ATCC 25922,,0.004,https://doi.org/10.1038/s41598-022-21435-6,11h,hybrid,O=C(CN1C=[N+](CC(=O)C2=CC=CC=C2)C2=C1C=CC=C2)NC1=CC=CC2=CC=CN=C12,quinoline,,577.4820000000003,0.006926622821144205,-2.1594784605738737,-,+,
[Br-].O=C(N(C1=CC=CC2=CC=CN=C12)[H])CC[N]3C=[N+](C4=C3C=CC=C4)CC(=O)C5=CC=C(C=C5)C6=CC=CC=C6,E. coli Escherichia coli ATCC 25923,,0.004,https://doi.org/10.1038/s41598-022-21435-6,12h,hybrid,[H]N(C(=O)CCN1C=[N+](CC(=O)C2=CC=CC=C2)C2=C1C=CC=C2)C1=CC=CC2=CC=CN=C12,quinoline,,591.5090000000004,0.006762365407795989,-2.1699013656167163,-,+,
[Br-].O=C(N(C1=CC=CC2=CC=CN=C12)[H])C[N]3C=[N+](C4=C3C=CC=C4)CC(=O)C5=CC=C(C=C5)C(F)(F)F,E. coli Escherichia coli ATCC 25924,,0.009,https://doi.org/10.1038/s41598-022-21435-6,11i,hybrid,O=C(CN1C=[N+](CC(=O)C2=CC=CC=C2)C2=C1C=CC=C2)NC1=CC=CC2=CC=CN=C12,quinoline,,569.3810000000004,0.015806639139697307,-1.8011604613926326,-,+,
[Br-].O=C(NC1=CC=CC2=CC=CN=C21)CN3C=[N+](C=4C=CC=CC43)CC(=O)C5=CC=C(Br)C=C5,E. coli Escherichia coli ATCC 25925,,0.001,https://doi.org/10.1038/s41598-022-21435-6,11g,hybrid,O=C(CN1C=[N+](CC(=O)C2=CC=CC=C2)C2=C1C=CC=C2)NC1=CC=CC2=CC=CN=C12,quinoline,,580.2800000000003,0.001723305990211621,-2.763637602376833,-,+,
O=C(O)C1=CC=C(C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3)C=C1,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,256,https://doi.org/10.1016/j.molstruc.2022.133946,3a,hybrid,C1=CN=CC=C1C(=O)NN,,,418.8400000000001,611.2119186324132,2.786191814392602,-,+,не гибриды?
O=C(NN=CC1=CC=C(C=C1)N(CC)CC)C=2C=CC(=CC2)C3=NC4=CC=C(Cl)C=C4N3,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,128,https://doi.org/10.1016/j.molstruc.2022.133946,3b,hybrid,C1=CN=CC=C1C(=O)NN,,,445.9540000000001,287.0251191826959,2.4579199059502344,-,+,
O=C(NN=CC1=CC=C(C=C1)C(C)C)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,128,https://doi.org/10.1016/j.molstruc.2022.133946,3c,hybrid,C1=CN=CC=C1C(=O)NN,,,416.9120000000001,307.01922707909574,2.487165574020779,-,+,
O=C(NN=CC1=CC=C(SC)C=C1)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,128,https://doi.org/10.1016/j.molstruc.2022.133946,3d,hybrid,C1=CN=CC=C1C(=O)NN,,,420.9250000000001,304.09217794143836,2.483005249080137,-,+,
O=C(NN=CC1=CC=C(C=C1)C(F)(F)F)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,256,https://doi.org/10.1016/j.molstruc.2022.133946,3e,hybrid,C1=CN=CC=C1C(=O)NN,,,442.82800000000003,578.1025590071089,2.762004891811038,-,+,
O=C(NN=CC=1C=CC(=CC1)C=2C=CC=CC2)C=3C=CC(=CC3)C4=NC5=CC(Cl)=CC=C5N4,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,256,https://doi.org/10.1016/j.molstruc.2022.133946,3f,hybrid,C1=CN=CC=C1C(=O)NN,,,450.92900000000014,567.7168689527617,2.7541317989008687,-,+,
O=C(NN=CC1=CC=C(OCC)C=C1)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,256,https://doi.org/10.1016/j.molstruc.2022.133946,3g,hybrid,C1=CN=CC=C1C(=O)NN,,,418.88400000000007,611.1477163128693,2.786146193263874,-,+,
O=C(NN=CC1=CC=C(OCC=2C=CC=CC2)C=C1)C=3C=CC(=CC3)C4=NC5=CC(Cl)=CC=C5N4,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,128,https://doi.org/10.1016/j.molstruc.2022.133946,3h,hybrid,C1=CN=CC=C1C(=O)NN,,,480.9550000000001,266.1371645995987,2.4251055256356335,-,+,
N#CC1=CC=C(C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC(Cl)=CC=C4N3)C=C1,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,128,https://doi.org/10.1016/j.molstruc.2022.133946,3i,hybrid,C1=CN=CC=C1C(=O)NN,,,399.84100000000007,320.12725058210634,2.5053226446961787,-,+,
O=C(O)C=1C=CC=CC1C=NNC(=O)C=2C=CC(=CC2)C3=NC4=CC=C(Cl)C=C4N3,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-);,,256,https://doi.org/10.1016/j.molstruc.2022.133946,3j,hybrid,C1=CN=CC=C1C(=O)NN,,,418.8400000000001,611.2119186324132,2.786191814392602,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=5C=CC=CC5N4)CC3)CC,"E. coli JM109, Escherichia coli JM109",,8,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,6a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC3)C3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,,435.4590000000002,18.37141958255541,1.2641427160799124,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(C4=NC=5C=CC=CC5N4)CC3)C6CC6,"E. coli JM109, Escherichia coli JM109",,2,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,6b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC3)C3=NC4=C(N3)C=CC=C4)=C(F)C=C2C1=O,quinolone,,447.4700000000002,4.469573379220952,0.6502660717018767,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4)CC3)CC,"E. coli JM109, Escherichia coli JM109",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13a,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,449.4860000000002,8.899053585651162,0.9493438218825934,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(F)=CC5N4)CC3)CC,"E. coli JM109, Escherichia coli JM109",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13b,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,467.4760000000002,68.45271201088394,1.8353906590153666,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Cl)=CC5N4)CC3)CC,"E. coli JM109, Escherichia coli JM109",,2,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13c,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,483.93100000000027,4.132820588059039,0.6162465523160217,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Br)=CC5N4)CC3)CC,"E. coli JM109, Escherichia coli JM109",,16,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13d,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,528.3820000000002,30.281122369800627,1.481171968251334,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(=CC5N4)N(=O)=O)CC3)CC,"E. coli JM109, Escherichia coli JM109",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13e,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,494.4830000000003,64.71405488156313,1.8109986128884312,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC=CC5N4)CC3)C6CC6,"E. coli JM109, Escherichia coli JM109",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13f,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,461.49700000000024,1.0834306615210927,0.034801122132658555,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(F)=CC5N4)CC3)C6CC6,"E. coli JM109, Escherichia coli JM109",,4,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13g,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,479.48700000000025,8.342249112071856,0.9212831543881198,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Cl)=CC5N4)CC3)C6CC6,"E. coli JM109, Escherichia coli JM109",,0.5,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13h,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,495.9420000000003,1.0081824084267914,0.0035391152506877624,-,+,
O=C(O)C1=CN(C2=CC(=C(F)C=C2C1=O)N3CCN(CC4=NC=5C=CC(Br)=CC5N4)CC3)C6CC6,"E. coli JM109, Escherichia coli JM109",,32,http://dx.doi.org/10.1016/j.ejmech.2016.01.052,13i,hybrid,OC(=O)C1=CNC2=CC(N3CCN(CC4=NC5=C(N4)C=CC=C5)CC3)=C(F)C=C2C1=O,quinolone,,540.393,59.21616305170496,1.772440263582539,-,+,
